Id,pricingInfos.price,pricingInfos.rentalTotalPrice
d176caed3e,742000.0,7156.24
c4f92011d3,1328539.16,5470.42
0dad372688,232189.08,1963.58
f1a319eb33,387855.98,2066.04
03c97c2071,1258544.0,6660.3
7eaf19095a,271335.18,1632.0253333333333
5dbeb2b1e5,185940.96,1317.138333333333
f27187fcd4,2351831.89,8285.58
26eda3de37,1641146.58,9872.3
58d24f6a5a,319075.26,14096.84
00b6995839,325246.5,2305.2333333333336
19b296c548,668936.3907692308,2516.82
b5d2d529c3,705879.86,4985.64
15a0087e22,194568.34,1342.46
2900fe73eb,940309.82,4187.3
ea43f8ddf7,358343.88,3478.02
1259c598b0,246898.16,1301.52
df995d42f0,622355.96,3918.8
3338c16c8f,1095163.88,5728.26
bb15cde51f,483405.92,3074.58
35615f97da,325983.1266666667,2109.88
d1e5a12d8a,1261287.92,5497.4
a91250cad1,434318.4533333333,2556.2608333333333
7c76842826,1523605.96,6242.08
5072f96b69,517783.58,2533.98
50119e9854,493510.26,4041.66
152ef2f7bf,226705.54,1372.8239999999998
7243b38f5f,257785.86,12174.94
a364a0a247,296577.74,1731.1866666666665
dbdca17531,335704.32,1580.68
4ab3ba7a81,1220158.76,5329.84
080d47310d,258714.21333333332,1806.5866666666666
74857e3511,532671.52,3736.4466666666667
7d281682b3,866861.96,7357.8
094a7a6c26,237061.4,1339.984
85c0f94248,575483.36,3679.29
710a052766,245265.34,1410.0733333333335
d044365e48,188488.12,1495.24
91120e50cf,337634.06,2706.6197777777784
0003152f32,938489.9,4882.580571428571
0b8f54fe35,575196.92,4746.965
ad97b3e144,1572900.0,9173.673333333332
76510e1642,340583.54,2542.964
54718a1236,233897.74,1554.2466666666667
91fe6ed1ac,453748.6166666667,2877.12
9a223d5479,265327.74,1704.24
dd6879e974,238720.08,1647.22
e6d608428c,346395.3733333333,2013.42
bce5389736,736439.06,5950.3
72c42d158d,255168.52,10761.2
8be6fcb628,620185.86,3700.416666666666
f9abb442dd,381219.0666666667,2223.1
0d4fa6940d,248925.98222222223,1306.92
3af998e4a6,573168.98,2599.66
8e923fc484,1801379.78,9551.28
29646ba541,553024.3,3475.18
ff382093a4,315412.98,1564.32
57730e5bd8,321706.0,1845.9160000000002
cde3f57815,655115.94,2990.36
8584f49530,272172.24,2289.425
20eb9d8447,1104103.82,8261.84
928f452856,419384.87333333335,2989.74
7069135501,575322.84,12393.25
95671aef8e,2220203.92,9453.08
6a8a81e9ae,296522.52,1806.94
2469806d67,599073.96,3954.78
8cd28cb4ed,298295.44,1982.6
732f3f5dd3,372554.02,1963.26
37298573da,327347.98,2105.5
587019b97a,367834.4,2758.84
bf89d10be2,521163.7,4099.4
827a49bc8e,321083.0,1690.8
d582145404,236431.82,2358.18
465bfb4458,346799.54,1775.56
4cbe1b9ea2,451177.2,2116.82
40a0f1e321,138034.4,1058.4283333333333
037551c28e,366382.725,1891.28
c03fd4779b,2117639.16,10524.74
e2e3fa28db,362607.26,1811.1186666666667
8324908852,1069271.4,5846.26
40452e6a2f,607815.08,2505.58
34a0db5da6,1646203.96,9444.36
cb7a377f98,1371332.06,6327.76
987efd6fb4,253925.46,1580.7333333333333
bb6756ff53,225684.04,1806.38
169c4da6e3,809955.6,4525.18
ba0e47a4b1,1724169.84,5430.82
7b32df1d6b,703742.0,6497.6
1f32118a64,272631.64,1488.2233333333334
39a59c6fad,394786.68,2603.89
17758263f2,336141.36,2066.0466666666666
e155a61de7,750077.86,3552.18
5962aba34f,789375.84,4497.253333333334
3fbb9e39ec,596959.92,2998.3266666666664
5e19475064,1167557.98,8434.38
68ea7adf2f,310660.0,2515.56619047619
d276f9fa95,415731.3,2292.82
71bb896721,946900.94,4381.92
e5459ed66c,306610.24,1720.52
0739b2182e,682724.0,3160.64
71d4afb507,263017.0933333334,1318.18
f473ab310d,413433.98,2719.862037815126
ad7bd2c972,406373.23333333334,2054.1
c5ae9680df,288519.5,1389.44
066ea78f59,258396.34,1724.0053333333333
0e2a6df626,394337.86,2295.7
1fe503bba2,425151.64,2209.58
59e11877c2,533977.2375714285,2585.08
930936992c,1406901.96,6972.94
9589f8457d,365786.29333333333,2296.7944444444443
baa3aa19a9,210053.2,1283.85
1a4fc1ce08,228277.59333333332,1324.32
a81c99f562,1457331.42,5163.1
d0625b4419,512706.6,2131.8
d6e862d429,332452.7,2300.28
19c99e41fe,652990.66,3221.26
9cd140602b,190819.98,1366.2
b25c70ad2f,515451.7,3163.06
d8712ef19a,455223.34,2559.66
c2c4464d16,501325.72,4295.683333333333
1fedd6df1e,613311.78,4482.518333333333
e4d8cf696a,1169293.8,6553.36
44c12ceb62,617694.0,4174.02
15a68c3565,200296.58,1136.1714285714286
75ba8fc91d,394351.96,1834.26
9f7857cede,151914.1666666667,7836.345
2247fd6896,963255.98,4367.02
11ea14bf73,1907639.24,11072.7
b4723f063c,331619.24,1501.18
027f4255fe,276891.78,1749.78
ea4709ee71,783915.12,6787.966666666666
aaab30cff2,678229.96,4909.96
7842a8bf0e,379283.23666666663,2698.34
e2782cbb53,1547489.88,9581.84
a95965775d,234296.46,1503.5
6bd76f2d28,144987.6342857143,1506.04
8312b23ff0,906140.6197106784,5948.02
4c13c8944e,608975.6466666666,4474.843333333333
837fcd7889,569715.98,3567.76
ad6d575a33,237408.44,1625.6933333333334
162ea6d6fe,1248519.84,6682.54
30e1c92641,390774.865,3549.7866666666664
3d3de038b6,707133.32,4181.57
a989faca47,2014879.2,7328.18
fcd492541e,558137.82,3622.0
48ae8ac8f3,1369899.74,5603.5
0dc3edd17b,791440.1391666665,4343.76
dd54e23b35,260375.86,1545.8
62a07fe42c,2544933.92,19387.22
b2b71c2db3,575021.76,3543.17
b2b5ffa1b1,840993.94,3107.5580000000004
a51dc68740,273358.24,1410.3
19d538ca83,503859.78,2492.76
8419982be5,150500.0,14560.11
4f93322eac,383801.6,1654.5
f9d8592a42,223885.22,54909.16
9da70e5e04,583339.36,2622.04
444207bfd8,685092.7666666667,3891.748
67c312f2ac,805335.92,5070.98
cd6870c68b,1011625.9,4793.1
4a0fcb2bb4,209961.86,1233.0737142857145
dcfa97b38b,1294257.94,4856.86
d53805a6a8,530821.12,5382.06
b9507c5964,221942.0,1544.36
2be511d8ee,1326308.96,5254.02
82b5dbf8a9,153253.2333333333,67976.43
bb0949918f,263927.86,1361.36
e33c6a018f,535629.08,2544.96
c23e8b5284,2310699.92,15395.34
e9703b1f79,343009.6,9747.0
aa43301097,854178.34,4365.44
191ee6e8e0,300649.7,1790.8
08e828cf75,354353.28,1856.56
d3c0f23fd7,1631980.0,6121.06
5f4b21a3fc,567833.9,2420.4
ce3622743b,494212.76,4528.92
7c01e0cdf4,1873955.98,7456.68
334b2a9525,1502902.32,7114.9
b06484b329,395535.58666666667,1918.08
a00dcd4487,489011.92,2655.56
31c0e7ce22,719193.9,4096.86
f1031cccb6,354848.66666666674,18301.0
ed818320ef,216909.295,11930.88
82a7b28e27,361589.12,2016.6266666666666
16d09dfc57,825929.88,3362.5
7e62cd778f,324718.78,1940.3
ba706b86e1,340041.8,2000.02
4393aa4ede,453070.1333333333,2231.04
73cb0b946b,270478.2,1647.46
1c44307a69,5138954.78,22507.74
e02f19baf9,210069.86,1736.495
4f2266ad41,373195.6266666667,2051.42
2dff3dbada,808037.98,3441.78
224b7236fd,315687.56,1900.18
e0fd7f94a4,474459.72,2501.6
89a17c453b,266271.96,1599.78
0ed5bb3a66,289505.72,1691.91
902176fc45,708217.36,5179.86
82a1af62a5,405926.5,2053.76
8b8481b368,1269372.12,4789.58
18037489e6,515009.865,4201.02
41c39ecbdb,836989.66,5395.18
93d7d8e79d,483536.5331320345,2481.28
1cf7240ce7,267819.8,1675.796
f1b7a168b0,585619.9,3891.48
0b0c3693f7,248905.4,1537.02
5922191e9e,663042.82,4110.4
3e97ce7265,526959.82,2566.24
74190b743e,227320.26,1255.92
e54fb4964b,172200.0,1190.59
44a335e892,633030.98,2596.02
d751e80aa1,601769.1,2990.3
70692f7cea,236171.3,1623.91
179d68792b,428155.1,3788.878888888889
1b53d008bc,201214.04,1633.34
26b48cc3b8,546363.66,2406.62
c874119432,532839.94,4193.973333333333
b44d5c430f,449649.34,2194.72
61c00a396a,393315.92,1936.04
ef62686218,453736.5733333333,2276.52
91304f9f9b,915135.2,4431.28
625c49042e,250837.9,2304.34
8d16b44540,167501.54,1197.674
0143a5ede9,624707.84,4067.16
afe79fcbc5,1192225.98,5524.42
77c3aafc55,783558.96,3126.1
0df93a83ef,175194.64,1549.0933333333332
000fcf37ea,553463.7266666667,3721.68
3fc6d76915,210858.98,1130.14
130048f3d6,408680.68,1934.98
12ddbe49ca,784713.68,4971.38
a04f33e37e,3657975.34,19227.08
fc938b3f92,493344.36,2238.0
509af1f5bd,283250.34,2136.96
4cbfb77845,1673741.72,7719.12
4461b35a78,153160.0,67976.43
7da498f948,205077.42,5035.62
6e91a49901,1322621.78,6869.5
fc567e65f8,196653.94000000003,2444.2026666666666
e1b7ab26ea,558710.385,2805.6
142ba7d678,210069.86,1736.495
d056800fc4,217433.9866666667,1141.96
57051fd85b,282930.42,1871.9533333333334
e156960a3a,389267.1,4626.44
a4f5d300cc,340930.86,5809.66
3bc98a16fe,884295.72,3566.66
ac421905f4,5013819.86,19959.52
cd3239651e,307266.34,2041.42
8fd6951c29,241638.38,1628.32
264ca15144,326583.52,2208.2
1723287f25,606393.22,5204.0216666666665
6e241e2aec,448765.62,3305.16
3cac0c53d7,141468.5,979.4933333333333
31ce4f15cd,161210.0,1145.745
fe943232f2,4192747.78,34868.12
d55a829a44,295441.48,1890.006666666667
b6fe021a18,430303.92,2757.04
1721a9ce20,488038.585,1884.6333333333332
4674a1bd7b,1575923.84,8108.92
3b5b1f78f0,462450.76,27501.58
f5fbe05973,530237.76,4584.85
a69acef6ca,522844.9,2984.88
c507697920,291437.64,1728.12
614ef3f3be,638189.92,4619.08
e290c4de1a,233074.33333333337,1455.5666666666666
078d584f3d,1439755.1433333335,8462.02
379ccab4e5,513589.22,3334.34
1597594951,4425035.28,15774.36
266d4f3409,233211.94,1861.68
8a541b056e,737639.3733333334,4197.92
2700b80e33,170251.2,1512.28
655bd929c1,271773.35,2781.41
d0c58bc0fe,770268.68,3327.08
8725cff63b,1239335.94,5855.06
d4d742ff12,158463.54,881.58
854365bffc,3649813.64,13542.54
13a07d08f6,1303609.84,7333.34
50b14761d4,1009273.8,6507.28
2f5bc6f590,1226175.85,7986.32
d44c8a41dd,767437.9,3260.84
14466ffef4,1150209.54,51264.86
2979033395,737930.62,4390.5
8b010873c9,472023.18,2910.14
70024453f9,287262.76,1489.38
146d6d2b08,572637.0,3471.7666666666664
ac150e588a,896195.36,4745.02
9a5877d42a,4004654.6,26003.98
0dce2e057d,164500.0,1594.74
2539048b9d,522829.86,2136.66
4148a23483,367639.86,3141.346666666667
2c14699b74,2099578.56,7783.02
23b5334db8,602598.6533333333,2484.68
d4d5290d36,161043.46,11248.06
f0f6dd5103,268267.82,1979.396
052603fe16,459101.38,2152.98
bfc6bf0b42,992795.7,4600.16
24e7c200da,2212727.3,9559.34
1168f75ce2,1999045.84,10455.3
3b40c57a06,386723.17428571434,2653.38
8345570f1a,205467.04,1622.44
dbe4bd97d6,1745939.9,9559.24
09a06d12c0,260217.58,5684.62
e3ac814b0d,1317693.82,9246.46
7b69a7c634,236711.5,1307.94
e2fb61a307,162608.04,1726.686666666667
8e7435bdef,284493.64,1984.96
51311493d9,184449.86,1291.08
4cee2c8c63,1000481.74,6503.42
df3dd9e1a7,321271.96,1874.34
a0fdf3bc4c,178315.16,923.3
adf9880200,2444959.92,12037.98
ad4732c1ce,329373.78,2082.64
4973d20210,589266.9,3705.54
f17fbcb25f,458345.46,2502.2
1230767922,644067.24,4371.42
02d1242778,712497.8,4924.366666666667
3ff01899c1,228983.3,1404.0
115020bc19,504726.82,2264.56
f250a3122b,708456.0,2854.52
20bd1965a2,2715954.66,11925.98
075a26e890,460762.34,2143.7
9b0f8bd9b0,1013473.48,5439.6
7b5fe8d939,2002727.72,18497.14
4d43bcbc35,550871.62,2818.24
eac4f55aa8,368646.12,1904.0333333333335
4ee783bb24,1257753.16,6776.96
585aa84a6b,136144.5343499278,51258.99
a811ed3e70,340906.82,1561.1
d99848bcea,252657.26,1364.0
c5abcb6e59,293304.8833333333,1300.32
875796a056,209998.32,1138.0
9fe142deb5,501255.68,3656.12
2698877cb3,451850.20666666667,2669.76
0a11590bd1,1080663.26,6435.72
20d8981656,3133878.6533333333,11300.08
aa91299014,621998.5133333333,2613.56
5b57b43dad,1359259.86,7926.84
172b4c49ed,771880.5466666667,3950.26
e8bd144c81,1165867.12,5607.2
7e350600a5,219635.5,1233.14
02fd2c6fc7,213751.72,1294.82
29f022baf5,498986.5,2224.92
edc73b9f44,682499.98,2666.26
3d313b1fd9,581837.18,4809.233333333334
f0543626f7,167423.2,1104.88
7ce36ade56,223616.2,1265.56
bccc5cd55c,242181.36,1260.88
c3dd22cb08,573705.86,2524.24
eeaf4a56a8,912012.0,3421.96
47051b52f9,700704.04,3944.96
05f369ab01,710057.52,7644.725
201a13c10b,2589860.0,10941.9
7e99d227d2,1202112.8,5491.18
139279f6dd,859547.32,3992.5
e0c2e2a5ff,922624.6,3215.94
76b0e49a74,2096947.06,9885.12
96cdace625,229657.94,1410.94
65f86ce28e,1011433.74,4884.72
615655f1b3,1839514.0228571426,15929.32
2cae228fcd,1244807.1,9338.7
2a112299a3,213079.98,1328.24
a2ae7cea3f,1484055.8,6308.6
572149d570,417738.85,2279.2666666666664
72d311fc59,259419.82,1609.493333333333
81e4d9c108,606960.04,3496.69
0b91037883,1220601.1,5259.58
accb5ec427,655690.0,3755.46
c1c72711ba,270888.92,1158.7647619047618
95d24fdb79,293943.56,2929.6
c2f8cd3599,497163.56,2343.5
ffffc712c1,492631.4,2527.41
82e915986e,665307.5133333333,3067.32
b1eb8e9f21,582091.86,3024.18
bc3277e672,133503.42,1164.84
88f9a5de61,1290085.84,6236.96
18b5e7a16d,281441.8,1966.28
11c594a4fb,164627.4,1122.78
8d95ed7e32,356128.8,2265.22
c4781340f6,346567.32,3079.86
6afca12605,286742.3,1363.04
e26351aebb,959683.06,4560.48
59bf75c794,281830.4,2112.724
5b10d8d926,387050.98,2005.9
3c9232623b,557152.58,2277.94
f9bb64ee70,336914.12,1779.44
c4bc430544,512922.06,2711.06
a55fac4b3c,278277.6,9973.06
e5fad29a52,594872.7133333333,4129.0
a61863baaf,333386.9,2532.72
3fd9c8a144,296127.88,26148.56
d50606c935,1269169.98,5626.66
c8de77cbb5,164696.0,1594.74
a82792162a,1099839.8,4773.06
af511c4f18,684052.22,4180.126666666667
c4db543918,742000.0,7156.24
bfaff3423b,392694.26,2221.3
262c26fa12,468635.78,3338.746666666667
f55a99430d,348450.2,2465.14
9715072355,568222.2555555556,2450.78
c2bccda8b5,393875.96,2889.64
b57bf3f7e2,136716.85370451768,51258.99
194a3853af,273039.04,14172.455
9866a23df8,228362.8,1705.96
4fe26c85e0,267245.72,1325.32
b78075f26e,287195.32,1988.66
6a9114bdd2,712555.16,3431.54
3e6a826232,390851.92,2455.58
0eddc3bd2d,281370.36,1684.9
5ef01564bc,519553.5,2475.08
5a5cb252d5,769691.0555555555,2865.78
b184b96db5,148022.64,1144.28
90b6dc233f,226733.38,1468.05
eb3eece56c,319387.76,1450.7
c0af3942fd,351888.32375,2073.3
ecee7fcb79,590795.2733333333,4659.94
caa9f3a1a8,225482.34,1285.0066666666667
33d36ad556,292177.1,2375.875454545455
eff1f96430,2739855.58,21586.08
cc6f1127dd,570324.86,4806.72
8c233f8e57,1638909.96,9350.62
f45e3f69a7,352517.1,2971.706666666667
1c43d72155,168965.16666666663,1642.4446666666665
b032e639bd,1669270.44,8855.36
f406b3c181,344973.6283838384,1866.12
f5d9e9d47d,311723.98,1797.52
417d6c6c01,322746.60666666663,5977.3
338b101a9f,856057.92,5650.46
861cb43497,644093.8,3671.82
2a674fd451,605093.88,3290.36
c28ae73183,977143.86,3876.14
fa85e0b87e,345015.84,1640.68
464b6fb522,150500.0,14560.11
91e693a290,928969.46,4260.94
6c4182fc43,4427145.358333333,6698.78
493a90454d,220209.92,1174.3
8e5e5f4a21,1431331.96,5592.5
9a1d08bd22,373883.98,2410.9
a1c9f32e83,514835.44,3291.86
d2bf0a2fdf,1577897.92,8932.24
0edf27de81,722063.92,4298.2
8a3212c6e5,249263.77333333335,1626.04
411ed2cd47,1414895.98,5805.18
b1b9706909,5306251.98,21652.24
232090f2ea,131533.5,1100.4364761904762
7b5dd9e4fc,856939.98,5316.8
419aa1693c,218291.12,1328.48
8839ac09e9,280209.82,1560.92
ffccb3cb17,207256.0,5006.48
565f9b598f,1090508.96,5502.08
345cc8dcf5,2102715.8,9068.236666666666
a0b1bb81db,475737.1103333333,2929.54
3bb63f0504,330904.0,2439.12
14a120fcb9,1249396.12,7159.9
a17a4ce84a,298843.2,1679.8266666666666
9de36d653b,629285.88,4318.44
a15e452934,680049.98,3155.48
1fe5619f6e,601711.52,2551.9
5f7326d85c,453443.0,2413.42
14e31d4db7,210747.86,1339.36
e0377b6845,357989.0,3011.98
d8efec94e2,390334.1,2364.56
4d537a010c,219533.74,1367.58
6907b05323,555141.9,2507.92
95b6c7bc87,304786.94,1833.16
03cd0b083f,478475.18,2809.44
22b40a5f64,533932.985,3138.04
e554fb7afd,513113.84,2022.6
763d6ac830,339938.74666666664,1893.54
91129f03c3,599250.32,4686.395
d7992eead4,998115.9,2604.9066666666668
d4895fc72d,517183.7,2813.26
db574de838,219076.18,1726.967
2b5afe54d1,251999.0,1672.503333333333
5c5da94f0a,466934.82,2761.4733333333334
b1664143cc,1156679.0,7941.06
bff001e538,1957479.24,7539.1
3753275cf0,278834.34,1664.66
81d4f1e5ac,430975.72,1956.54
5a529d666d,519979.38,5155.345
34b491b352,196110.71333333335,1183.46
0553990b05,924783.8,7704.64
8c50739c1f,445059.9,3152.5
cc75ab5532,532559.86,2433.1
4f6b5406b1,1891049.86,8131.853333333333
1337930a9c,156590.0,67976.43
ca30644184,310670.62,1957.36
e31fa08199,1804039.94,6744.36
2b0abeb299,198967.9,1185.2
db14b98fbb,230642.54,1462.3646666666668
538f99a464,574973.94,4177.52
0479f20023,510064.6,5281.1
a33c01529b,230009.66,1557.96
cd243c8134,942203.22,5037.48
bc2f44f598,2601451.92,11945.86
c0ec9bf4ef,834312.56,5653.21
c7c46da34e,1346062.2,5254.32
436be5987b,1583329.88,7641.36
b56ec1c335,502450.86,2256.88
d2fae901bd,330604.54,2618.5
ac99a18f12,287770.16,5832.189523809524
8b57ddd666,1034154.96,6091.8
7a9b293978,345895.64,1502.66
f186ba4319,253784.02,1548.0283333333334
27365c68b9,273659.64,10363.56
cc64468e63,267833.6,1716.88
483937d277,182000.0,1174.395
6d23d5663b,1056005.78,5557.88
4b8a8c11d3,2003021.36,9979.34
651581c595,125889.24,1052.72
e45a233c2d,997793.88,7233.92
f5b5f5890d,2413095.94,11509.82
d0ca8c2258,169109.4,1182.02
4be2b10798,220960.36,1536.26
64d7515a59,273985.4,1673.04
ef4fc77cb3,767877.52,4111.5
a7d491539f,497769.88,2921.08
8acac12ad0,246385.22,1413.05
a13889ce77,191882.28,1213.68
bec56d174f,382012.02,1931.56
f77ee5dee0,243898.802,1665.84
11996f5205,1977779.22,11470.26
7ae994fe08,331799.92,1699.54
d8ebf980f3,686951.72,3196.52
71b8e2ef30,630419.32,5621.32
a3f04db22a,540142.06,3485.54
180bf3cad7,880109.84,4352.046666666667
5de0c5a0bb,648087.96,3417.925
4c3225a205,1161677.88,7567.84
61eb9407ad,193129.98,1644.64
587166e94f,387923.85666666663,2331.54
59b9ab1486,183491.0,1155.63
7080bf831d,1676219.98,7233.7
6a813a2fef,268458.28,5327.66
4c014808a3,147594.1,1166.86
7e720e9889,204655.88666666663,1330.86
0c4425f1ad,444429.96,3222.68
0d12e266c0,1739719.04,16537.62
46dc390745,454310.16,2232.206666666667
ecaacecbf5,219439.16000000003,1384.24
bdf346649c,688380.0,4505.748333333333
2358e2ee2b,1784179.47,6933.52
d291614108,380812.20666666667,2902.2
0babbee1c5,476753.46,2469.94
69414a85cf,3484725.14,16035.28
7b14d7c1c7,398466.52,2331.16
6435f59d97,160117.26,1284.6
543799f67b,247027.9,1519.36
88aa9ffa1f,493280.42,2751.853333333333
e17e8c47b1,435679.6266666667,6651.46
53fd0fa061,722174.4933333333,3766.92
94d4dafd27,1298716.98,5404.9
76b4dd6bb4,375348.13,1963.98
ad57db7302,396115.92,1761.32
441f950c4a,288629.16,1799.98
1643941892,927593.06,8750.68
44426c7991,817659.1066666667,3006.62
5fc516e311,3452259.86,12215.5
26bdc19ffa,1889622.64,9623.72
9ca1ac832a,687189.98,3748.32
ddc92912f3,342397.94,1735.6
4aa8911af0,390616.03,2149.94
25334b470d,1707560.82,10385.36
1b8feba2e5,478799.76,2980.4066666666663
ee3a734b0d,262807.84,2143.74
406cfae405,532694.04,3529.7
e2c6dc2234,816801.46,3296.42
e33b29e0ec,5114297.98,27520.46
daed88a9ec,942079.24,98899.34
e1aaff9cc1,629115.54,3123.58
5e89774d12,285956.32,1796.2933333333335
3227043621,583381.36,2416.24
a60879b079,230215.78,1430.82
4fecf8e03b,1133130.34,5632.48
e1cc11d2e2,493352.34,3163.2
4cff60080b,3995249.82,15651.48
f51ee29a45,742251.68,4792.6
4db1f1b4a9,184771.82,1227.32
470b1583b9,154419.64,67976.43
bbd6b3dbd5,274122.6,1690.09
e45d6b5335,235981.48,1381.74
289865d43d,1086679.8,4630.72
5c2437ee96,647181.22,5043.72
3f0d9ac9eb,311606.52,1868.172
07571c4543,2268755.84,8937.42
b4c96fabbc,155360.8,51212.46966666668
7830e573bd,243834.1,1489.06
16bb59dc04,776327.94,3809.08
2c12e0b3b3,508899.88,3343.22
399a4ca095,205155.86,1278.61
1ef05b76aa,130520.53714285715,1520.84
b7f934ea3c,229850.4,1182.31
60652a60ca,1182971.66,7081.82
4de863bfdd,343294.58444444445,2287.7
36e5c50ab0,1174725.72,7300.64
ee7c127e25,182010.672,1093.7726666666667
96ce63d347,602735.58,2984.34
b694113007,868086.3733333334,5672.6
cd021e8c05,299034.24,1742.64
370fb79af1,771777.98,5856.18
e05ef530f0,673833.96,3899.4933333333333
27d4cce600,157150.0,1418.8
d9e4c12478,4129341.6,21816.76
f59149a98e,2101118.18,7834.86
5807e123f3,351805.88,1651.24
4f28661cc7,637208.14,2645.44
56ecbc0954,346555.74,1592.22
266010e508,1022517.78,4742.06
6fa7754ad8,286462.96,1516.0
4dab4f461b,411987.8,3549.0
46b65fd0b6,1911069.9,7051.98
f76b6efa84,771875.88,3047.92
38688281d3,574223.88,2986.3
21c93d28ab,306142.8,2981.8033333333337
6e58c8b94c,237907.06,1573.28
5cb3e00697,396973.3768333332,2697.865
dc71cdd568,215002.6066666667,1334.42
8a684fb65d,230802.32,1363.94
8b550d6ff4,564801.88,2480.32
a211015a9c,302952.98,1938.06
877e5634b2,1152311.94,6326.72
ae7e7e24ee,1107702.36,5370.4
1c725bea0a,291667.24,1839.26
54a7c55da4,1089955.62,7046.94
b54d793d9a,274209.1533333334,1344.32
16f9694a0c,363607.96,2042.64
8e88461247,663091.76,2622.34
becde0fe67,482997.52,3836.4
aabc105a7f,269884.36,1930.115
3addca98d6,676423.92,3490.58
92013563ce,1161593.78,5038.307238095238
b86558a4a8,835897.76,3870.98
803764a837,604835.64,3402.98
4e4d78a5a3,310684.3,2294.5
f29ef27a53,248180.56666666668,1137.5
4b0c69e70a,383674.28,2617.28
070daa98e6,254022.74,1658.82
de0590bae3,267158.4,1582.0
eb6df5359c,233426.72,1448.48
ffa629b9f9,800401.6,3335.92
350121fbdc,290162.5,1928.18
c6f2bb171c,1087645.88,4546.66
20996a29b5,257442.85333333336,1686.1
adcea23d76,271000.32,1748.66
2646103708,278456.96,1684.8666666666666
cbf83e715f,711689.62,4281.94
f61f8a45a1,201642.58,1280.58
dc64689612,253702.57333333336,1542.1259999999997
b33d3b2e42,485980.16,2855.72
6459a856a0,411964.0,4625.52
e145669c73,849365.74,3455.72
85e774c93a,875363.98,4309.64
4de1db146c,331132.52,1663.44
7bd38bbe2d,1227001.96,9346.24
7233dc2f55,815737.96,4213.66
918010407f,768809.1433333334,6073.92
8a24f37e51,1882050.58,8869.3
561bc6fd5f,552845.86,3400.92
abd86ed1e5,834265.16,4210.56
bd2e613af5,327661.74,2135.64
174fe1f9cd,379904.0,2027.85
cf5eb4eb64,308837.44,1828.92
3d5f6039fb,416961.98,2259.4
39d8719d3f,626537.5666666667,3409.22
03834e752f,849127.54,7612.48
aedf2c6f7e,274484.94,7217.58
848100879c,546363.66,2406.62
243e5218f2,286569.42,1582.64
9fac6f36bf,479873.18,2386.46
8a93a14cc4,202537.88,1167.5013333333334
b2531df39a,898613.16,5804.34
f016712ebd,595355.4,2363.96
c24a569dc3,559718.3233333334,4267.77
cfd7e7d7f4,258049.64,3152.78
4feb5e2ec8,4376371.36,21934.04
6060b941d5,879759.7,3219.6
5a7b7224f8,415351.7,3686.42
0d7c753b6a,615336.3,3419.12
167c4802d2,1146361.88,7306.9
811ca7594e,2591462.7,7038.94
124bb6c866,890803.9905555557,4476.28
e7df37567b,481930.24,2118.9
fa35ce981e,266842.6,1687.66
1a98ba1ba5,460893.7,2234.883333333333
7347228d0c,567251.4153333332,3721.28
93e58e550c,522339.48,2527.82
1b8e587a4c,1093707.84,5978.38
6f45c0500d,356334.61,1982.88
e4c3bd3446,766320.04,3165.54
9146209878,328173.94,1920.64
66dffae851,1904219.02,6017.06
5620d21f55,370368.0,1809.68
4223ceafc2,490341.66,3915.64
93f25db6a5,984415.34,4557.28
e41ddb5b3b,538355.92,3931.35
e9fc56d993,396831.34,1961.8
7261309059,685175.26,3963.1
61e329daaf,1443665.92,7714.98
3d205a3575,1351559.88,8831.88
45b0727031,171850.0,1178.67
6e7b8da632,572426.68,4850.08
945899a10b,278518.54,1592.74
db61496a6c,2133935.88,10554.68
6449a92758,471249.72,2540.94
9270146827,1060761.38,7229.46
1847175fc0,267196.905,1662.92
f91ceda932,552551.74,2918.64
045113c641,1228611.82,5613.9
c9063db573,254681.2,1452.7
0ce32ff2aa,844772.52,4236.76
51a90d5bdd,743141.74,5165.56
09a670b45a,267742.92,2222.395
bf9de637f1,873543.84,4957.88
2b5a06aa18,3084562.3,13031.44
e935dd4fee,260421.25333333336,2075.9825
1bdda42171,2567529.86,8743.96
485c5d1c98,542513.94,2249.44
88cba369c0,372974.58,1923.76
8b9e713dbd,783677.06,5757.473333333332
e591f3e897,1273068.2820000001,7964.24
3dfa59d467,963297.9,4426.58
bcdf4a512e,333197.14,1203.1533333333332
bd20ab102f,1124662.78,6001.66
b460d583b3,518093.36,4049.09
21cd16a6b2,1582895.92,7653.3
97e7d35987,317449.92,1737.16
438ca90074,705408.1,4111.94
ced3d12281,1167893.92,6081.96
4b5691bf20,201612.5,1157.922380952381
7ccfafcba8,330098.085,1805.28
ca5d456a68,876465.2533333334,4529.12
0918989235,621233.06,4873.0
1d737fcb3f,912533.66,3050.3689999999997
bd502f77bd,1236052.94,5444.44
e1c924abd3,316062.06666666665,2636.64
1b8860574c,225550.64,1205.54
730ffe30c3,967035.9,6015.22
8d0d7a1f62,224503.02,1545.97
be8edd03a6,484516.9,2352.74
e23ebd2d82,566817.06,3030.28
e430074366,238207.76,1664.34
e2c28163e3,328132.0,2026.9
7c5841f65f,535126.824,2408.32
582b398831,512581.84,4446.02
b564c99283,117880.94,1067.08
b86c828af9,383108.10666666663,3006.14
48ac981f34,615590.76,2625.58
3ec3bcdb4f,427986.98,2358.04
da344f2bca,248123.76,1555.98
